name,position,team,xP,minutes,starts,total_points,value,gw
Illia Zabarnyi,DEF,Bournemouth,1.0,90,1,1,44,37
Imari Samuels,DEF,Brighton,0.0,0,0,0,40,37
Isaac Hayden,MID,Newcastle,0.0,0,0,0,44,37
Isaac Heath,MID,Everton,0.5,0,0,0,45,37
Ishé Samuels-Smith,DEF,Chelsea,0.0,0,0,0,40,37
Ismaïla Sarr,MID,Crystal Palace,4.3,62,1,5,56,37
Ismeal Kabia,MID,Arsenal,0.5,0,0,0,45,37
Issa Diop,DEF,Fulham,0.0,0,0,0,43,37
Issa Kaboré,DEF,Man City,0.0,0,0,0,45,37
Ivan Toney,FWD,Brentford,0.0,0,0,0,73,37
Iwan Morgan,FWD,Brentford,0.0,0,0,0,45,37
Jack Clarke,MID,Ipswich,1.2,70,1,2,54,37
Jack Fletcher,MID,Man Utd,0.0,0,0,0,45,37
Jack Grealish,MID,Man City,0.8,1,0,1,64,37
Jack Harrison,MID,Everton,2.0,25,0,1,52,37
Jack Henry-Francis,MID,Arsenal,0.5,0,0,0,45,37
Jack Hinshelwood,MID,Brighton,2.5,6,0,6,49,37
Jack Moorhouse,MID,Man Utd,0.0,0,0,0,45,37
Jack Porter,GK,Arsenal,0.5,0,0,0,40,37
Jack Stephens,DEF,Southampton,3.0,90,1,1,40,37
Jack Taylor,MID,Ipswich,1.5,19,0,1,48,37
Jacob Greaves,DEF,Ipswich,1.0,90,1,1,38,37
Jacob Murphy,MID,Newcastle,3.0,62,1,2,52,37
Jacob Ramsey,MID,Aston Villa,0.0,0,0,0,54,37
Jacob Slater,DEF,Brighton,-1.0,0,0,0,40,37
Jacob Wright,MID,Man City,0.0,0,0,0,45,37
Jaden Philogene,MID,Ipswich,0.0,0,0,0,53,37
Jadon Sancho,MID,Chelsea,0.0,0,0,0,62,37
Jahmai Simpson-Pusey,DEF,Man City,0.5,0,0,0,40,37
Jaidon Anthony,MID,Bournemouth,0.0,0,0,0,45,37
Jake Evans,MID,Leicester,0.5,10,0,1,45,37
Jake O'Brien,DEF,Everton,2.7,90,1,7,45,37
Jakub Kiwior,DEF,Arsenal,3.5,90,1,7,48,37
Jakub Moder,MID,Brighton,0.0,0,0,0,44,37
Jakub Stolarczyk,GK,Leicester,3.2,90,1,6,40,37
Jamaal Lascelles,DEF,Newcastle,-0.5,0,0,0,45,37
Jamal Lewis,DEF,Newcastle,0.0,0,0,0,40,37
Jamaldeen Jimoh,MID,Aston Villa,0.0,0,0,0,45,37
James Bree,DEF,Southampton,1.5,90,1,1,39,37
James Garner,MID,Everton,2.5,90,1,2,49,37
James Hill,DEF,Bournemouth,-0.5,0,0,0,39,37
James Justin,DEF,Leicester,4.8,63,1,12,41,37
James Maddison,MID,Spurs,0.0,0,0,0,74,37
James McAtee,MID,Man City,1.2,0,0,0,46,37
James McConnell,MID,Liverpool,1.0,0,0,0,43,37
James Milner,MID,Brighton,0.0,0,0,0,50,37
James Tarkowski,DEF,Everton,0.0,0,0,0,48,37
James Ward-Prowse,MID,West Ham,1.0,58,1,1,61,37
Jamie Vardy,FWD,Leicester,5.5,79,1,8,53,37
Jan Bednarek,DEF,Southampton,1.7,0,0,0,40,37
Jan Paul van Hecke,DEF,Brighton,1.5,90,1,1,45,37
Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,39,37
Jarell Quansah,DEF,Liverpool,0.8,90,1,1,39,37
Jarrad Branthwaite,DEF,Everton,3.3,73,1,6,49,37
Jarrod Bowen,MID,West Ham,8.3,90,1,8,78,37
Jason Steele,GK,Brighton,-1.0,0,0,0,40,37
Jay Robinson,FWD,Southampton,0.0,22,0,1,44,37
Jay Stansfield,FWD,Fulham,0.0,0,0,0,50,37
Jayce Fitzgerald,MID,Man Utd,0.0,0,0,0,45,37
Jayden Danns,FWD,Liverpool,0.0,0,0,0,45,37
Jayden Meghoma,DEF,Brentford,0.0,0,0,0,40,37
Jean-Clair Todibo,DEF,West Ham,1.7,90,1,0,42,37
Jean-Philippe Mateta,FWD,Crystal Palace,1.3,9,0,1,76,37
Jean-Ricner Bellegarde,MID,Wolves,2.2,90,1,5,49,37
Jefferson Lerma Solís,MID,Crystal Palace,1.7,90,1,2,48,37
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,46,37
Jens Cajuste,MID,Ipswich,1.0,70,1,2,45,37
Jenson Metcalfe,MID,Everton,0.0,0,0,0,45,37
Jeremy Monga,MID,Leicester,1.0,26,0,1,45,37
Jeremy Sarmiento Morante,MID,Brighton,0.0,0,0,0,49,37
Jesper Lindstrøm,MID,Everton,0.0,0,0,0,50,37
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,45,37
Jhon Durán,FWD,Aston Villa,0.0,0,0,0,57,37
Jimi Gower,MID,Arsenal,0.5,0,0,0,45,37
Joachim Andersen,DEF,Fulham,1.2,90,1,0,42,37
Joachim Kayi-Sanda,DEF,Southampton,-0.3,8,0,1,40,37
Joe Aribo,MID,Southampton,0.0,59,1,1,49,37
Joe Gauci,GK,Aston Villa,0.0,0,0,0,40,37
Joe Gomez,DEF,Liverpool,0.2,0,0,0,47,37
Joe Hodge,MID,Wolves,0.0,0,0,0,45,37
Joe Knight,MID,Brighton,-1.0,0,0,0,45,37
Joe Lumley,GK,Southampton,-0.5,0,0,0,40,37
Joe White,MID,Newcastle,0.0,0,0,0,45,37
Joe Willock,MID,Newcastle,0.2,14,0,0,47,37
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,45,37
Joel Ward,DEF,Crystal Palace,0.0,70,1,0,43,37
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0.0,0,0,0,60,37
John McGinn,MID,Aston Villa,3.3,89,1,3,52,37
John Ruddy,GK,Newcastle,-0.5,0,0,0,39,37
John Stones,DEF,Man City,0.0,0,0,0,53,37
Jonathan Panzo,DEF,Nott'm Forest,0.0,0,0,0,40,37
Jonny Evans,DEF,Man Utd,0.0,0,0,0,44,37
Jordan Ayew,MID,Leicester,3.5,63,1,3,51,37
Jordan Pickford,GK,Everton,4.3,90,1,6,51,37
Jorge Cuenca Barreno,DEF,Fulham,0.2,1,0,1,44,37
Jorge Luiz Frello Filho,MID,Arsenal,0.8,1,0,1,46,37
Joseph O'Brien-Whitmarsh,MID,Southampton,0.0,0,0,0,45,37
Josh Acheampong,DEF,Chelsea,0.0,0,0,0,40,37
Josh Bowler,MID,Nott'm Forest,0.0,0,0,0,45,37
Josh Dasilva,MID,Brentford,0.0,0,0,0,48,37
Josh King,MID,Fulham,0.5,24,0,1,44,37
Josh Nichols,DEF,Arsenal,0.5,0,0,0,40,37
Josh Wilson-Esbrand,DEF,Man City,0.0,0,0,0,40,37
Joshua Zirkzee,FWD,Man Utd,0.0,0,0,0,65,37
José Malheiro de Sá,GK,Wolves,3.8,0,0,0,44,37
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,53,37
João Félix Sequeira,MID,Chelsea,0.0,0,0,0,59,37
João Neves Virgínia,GK,Everton,0.5,0,0,0,38,37
João Pedro Ferreira Silva,MID,Nott'm Forest,1.3,1,0,1,59,37
João Pedro Junqueira de Jesus,FWD,Brighton,-1.0,0,0,0,55,37
João Victor Gomes da Silva,MID,Wolves,1.8,45,0,1,49,37
Joël Veltman,DEF,Brighton,-0.8,0,0,0,43,37
Joško Gvardiol,DEF,Man City,5.8,90,1,2,65,37
Juan Larios López,DEF,Southampton,-0.5,0,0,0,39,37
Julian Eyestone,GK,Brentford,0.0,0,0,0,40,37
Julio Enciso,MID,Ipswich,3.8,70,1,2,54,37
Julio Soler,DEF,Bournemouth,-0.3,7,0,1,39,37
Julián Araujo Zúñiga,DEF,Bournemouth,0.3,68,1,0,43,37
Julián Álvarez,FWD,Man City,0.0,0,0,0,70,37
Jurriën Timber,DEF,Arsenal,0.4,0,0,0,56,37
Justin Devenny,MID,Crystal Palace,1.7,45,0,4,45,37
Justin Kluivert,MID,Bournemouth,1.0,45,1,1,60,37
Jérémy Doku,MID,Man City,3.2,1,0,1,62,37
Jørgen Strand Larsen,FWD,Wolves,4.5,66,1,11,52,37
Kacper Kozłowski,MID,Brighton,0.0,0,0,0,45,37
Kadan Young,MID,Aston Villa,0.0,0,0,0,44,37
Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,45,37
Kaelan Casey,DEF,West Ham,-0.5,0,0,0,40,37
Kai Havertz,FWD,Arsenal,0.4,14,0,0,77,37
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,40,37
Kalvin Phillips,MID,Ipswich,0.0,0,0,0,48,37
Kamaldeen Sulemana,MID,Southampton,0.7,59,1,1,50,37
Karl Hein,GK,Arsenal,0.0,0,0,0,40,37
Kasey McAteer,MID,Leicester,3.0,79,1,7,47,37
Keane Lewis-Potter,MID,Brentford,1.5,75,1,1,50,37
Kenny Tete,DEF,Fulham,1.0,90,1,0,44,37
Kepa Arrizabalaga,GK,Bournemouth,1.7,90,1,1,46,37
Kevin Danso,DEF,Spurs,1.0,90,1,1,44,37
Kevin De Bruyne,MID,Man City,6.2,68,1,3,96,37
Kevin Mbabu,DEF,Fulham,0.0,0,0,0,40,37
Kevin Schade,MID,Brentford,8.8,75,1,2,52,37
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,40,37
Kieran McKenna,AM,Ipswich,1.2,0,0,0,5,37
Kieran Tierney,DEF,Arsenal,1.2,2,0,1,43,37
Kieran Trippier,DEF,Newcastle,0.9,0,0,0,57,37
Kiernan Dewsbury-Hall,MID,Chelsea,0.2,0,0,0,55,37
Killian Cahill,GK,Brighton,-1.0,0,0,0,39,37
Kim Ji-soo,DEF,Brentford,0.0,0,0,0,39,37
Kobbie Mainoo,MID,Man Utd,1.8,9,0,1,52,37
Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,0,43,37
Konstantinos Tsimikas,DEF,Liverpool,1.5,90,1,1,46,37
Kortney Hause,DEF,Aston Villa,0.0,0,0,0,39,37
Kosta Nedeljković,DEF,Aston Villa,0.0,0,0,0,39,37
Kristoffer Ajer,DEF,Brentford,0.0,27,0,0,44,37
Kurt Zouma,DEF,West Ham,0.0,0,0,0,44,37
Kyle Walker,DEF,Man City,0.0,0,0,0,51,37
Kyle Walker-Peters,DEF,Southampton,0.0,0,0,0,42,37
Lamare Bogarde,DEF,Aston Villa,0.0,0,0,0,39,37
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,45,37
Leandro Trossard,MID,Arsenal,3.4,87,1,3,68,37
Leif Davis,DEF,Ipswich,0.2,90,1,1,42,37
Leny Yoro,DEF,Man Utd,0.2,0,0,0,43,37
Leon Bailey,MID,Aston Villa,0.3,1,0,1,62,37
Leon Chiwome,FWD,Wolves,0.0,0,0,0,44,37
Lesley Ugochukwu,MID,Southampton,0.3,0,0,0,44,37
Levi Colwill,DEF,Chelsea,3.5,90,1,6,44,37
Lewis Cook,MID,Bournemouth,0.5,72,1,-1,50,37
Lewis Dobbin,MID,Aston Villa,0.0,0,0,0,50,37
Lewis Dunk,DEF,Brighton,-0.2,0,0,0,42,37
Lewis Hall,DEF,Newcastle,0.0,0,0,0,47,37
Lewis Miley,MID,Newcastle,0.3,27,0,1,50,37
Lewis O'Brien,MID,Nott'm Forest,0.0,0,0,0,50,37
Lewis Orford,MID,West Ham,-0.5,0,0,0,45,37
Liam Delap,FWD,Ipswich,1.2,19,0,1,56,37
Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,40,37
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,43,37
Lloyd Kelly,DEF,Newcastle,0.0,0,0,0,42,37
Luca Williams-Barnett,MID,Spurs,0.0,0,0,0,45,37
Lucas Bergström,GK,Chelsea,0.0,0,0,0,39,37
Lucas Bergvall,MID,Spurs,0.0,0,0,0,44,37
Lucas Digne,DEF,Aston Villa,2.7,0,0,0,44,37
Lucas Tolentino Coelho de Lima,MID,West Ham,0.3,32,0,0,57,37
Luis Díaz,MID,Liverpool,5.0,27,0,1,75,37
Luis Guilherme Lira dos Santos,MID,West Ham,-0.3,11,0,1,46,37
Luis Sinisterra,MID,Bournemouth,0.0,0,0,0,48,37
Luke Cundle,MID,Wolves,0.0,0,0,0,45,37
Luke Harris,MID,Fulham,0.0,0,0,0,45,37
Luke Shaw,DEF,Man Utd,0.5,80,1,2,49,37
Luke Thomas,DEF,Leicester,3.2,90,1,6,39,37
Luke Woolfenden,DEF,Ipswich,0.5,0,0,0,39,37
Mads Hermansen,GK,Leicester,0.0,0,0,0,44,37
Mads Roerslev Rasmussen,DEF,Brentford,0.0,0,0,0,43,37
Maeson King,DEF,Spurs,0.0,0,0,0,40,37
Mahmoud Dahoud,MID,Brighton,0.0,0,0,0,49,37
Malachi Hardy,DEF,Spurs,0.0,0,0,0,40,37
Malang Sarr,DEF,Chelsea,0.0,0,0,0,45,37
Malcolm Ebiowei,MID,Crystal Palace,0.0,0,0,0,45,37
Maldini Kacurri,DEF,Arsenal,0.0,0,0,0,40,37
Malo Gusto,DEF,Chelsea,0.8,1,0,1,49,37
Manor Solomon,MID,Spurs,0.0,0,0,0,54,37
Manuel Akanji,DEF,Man City,3.5,90,1,2,53,37
Manuel Ugarte,MID,Man Utd,2.2,20,0,0,49,37
Marc Cucurella Saseta,DEF,Chelsea,6.0,90,1,15,54,37
Marc Guiu Paz,FWD,Chelsea,0.0,0,0,0,47,37
Marc Guéhi,DEF,Crystal Palace,3.0,0,0,0,47,37
Marco Alexandre Saraiva da Silva,AM,Fulham,4.5,0,0,9,11,37
Marco Asensio,MID,Aston Villa,2.0,90,1,3,61,37
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,46,37
Marcus Bettinelli,GK,Chelsea,0.0,0,0,0,39,37
Marcus Myers-Harness,MID,Ipswich,0.0,0,0,0,49,37
Marcus Rashford,MID,Aston Villa,0.0,0,0,0,66,37
Marcus Tavernier,MID,Bournemouth,1.7,90,1,1,54,37
Mario Lemina,MID,Wolves,0.0,0,0,0,48,37
Mark Flekken,GK,Brentford,6.2,90,1,2,45,37
Mark O’Mahony,FWD,Brighton,0.0,0,0,0,45,37
Mark Travers,GK,Bournemouth,0.0,0,0,0,44,37
Marshall Munetsi,MID,Wolves,2.0,23,0,1,50,37
Martial Godo,MID,Fulham,0.2,0,0,0,44,37
Martin Dúbravka,GK,Newcastle,-0.5,0,0,0,40,37
Martin Sherif,FWD,Everton,0.5,0,0,0,45,37
Martin Ødegaard,MID,Arsenal,6.8,90,1,6,82,37
Mason Holgate,DEF,Everton,0.0,0,0,0,40,37
Mason Mount,MID,Man Utd,2.8,69,1,3,63,37
Massimo Luongo,MID,Ipswich,0.5,2,0,1,43,37
Matai Akinmboni,DEF,Bournemouth,-0.5,0,0,0,40,37
Mateo Kovačić,MID,Man City,3.2,66,1,2,54,37
Mateus Gonçalo Espanha Fernandes,MID,Southampton,1.5,90,1,2,50,37
Mateus Mané,FWD,Wolves,0.2,0,0,0,45,37
Mateusz Lis,GK,Southampton,0.0,0,0,0,40,37
Matheus França de Oliveira,MID,Crystal Palace,0.3,27,0,1,44,37
Matheus Luiz Nunes,MID,Man City,3.2,90,1,5,49,37
Matheus Santos Carneiro Da Cunha,FWD,Wolves,4.5,23,0,1,71,37
Mathias Jensen,MID,Brentford,1.0,15,0,1,53,37
Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,45,37
Mathis Amougou,MID,Chelsea,0.0,0,0,0,45,37
Mathys Tel,MID,Spurs,2.2,90,1,1,58,37
Mats Wieffer,MID,Brighton,2.0,90,1,2,47,37
Matt Doherty,DEF,Wolves,2.2,0,0,0,43,37
Matt O'Riley,MID,Brighton,1.2,17,0,4,55,37
Matt Targett,DEF,Newcastle,-0.1,0,0,0,39,37
Matt Turner,GK,Crystal Palace,0.0,0,0,0,39,37
Matthijs de Ligt,DEF,Man Utd,0.0,0,0,0,48,37
Matty Cash,DEF,Aston Villa,6.0,90,1,5,44,37
Matz Sels,GK,Nott'm Forest,2.3,90,1,3,52,37
Max Aarons,DEF,Bournemouth,0.0,0,0,0,43,37
Max Alleyne,DEF,Man City,0.5,0,0,0,40,37
Max Kilman,DEF,West Ham,2.0,90,1,1,43,37
Max Kinsey,DEF,Bournemouth,-0.5,0,0,0,40,37
Maxence Lacroix,DEF,Crystal Palace,3.0,90,1,1,45,37
Maxwel Cornet,MID,Southampton,0.0,0,0,0,47,37
Michael Golding,MID,Leicester,0.2,0,0,0,44,37
Michael Kayode,DEF,Brentford,4.5,62,1,2,45,37
Michael Keane,DEF,Everton,3.0,16,0,1,38,37
Michail Antonio,FWD,West Ham,0.0,0,0,0,52,37
Micky van de Ven,DEF,Spurs,0.0,0,0,0,45,37
Miguel Almirón Rejala,MID,Newcastle,0.0,0,0,0,54,37
Mikel Arteta,AM,Arsenal,5.5,0,0,9,15,37
Mikel Merino,MID,Arsenal,0.0,0,0,0,60,37
Mikey Moore,MID,Spurs,1.2,86,1,2,45,37
Mikkel Damsgaard,MID,Brentford,3.2,90,1,2,49,37
Milos Kerkez,DEF,Bournemouth,1.3,82,1,1,53,37
Min-Hyeok Yang,MID,Spurs,0.0,0,0,0,45,37
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,40,37
Mitoma Kaoru,MID,Brighton,1.7,25,0,6,63,37
Mohamed Salah,MID,Liverpool,4.5,90,1,2,136,37
Mohammed Kudus,MID,West Ham,3.5,78,1,2,62,37
Moisés Caicedo Corozo,MID,Chelsea,3.5,90,1,3,49,37
Morgan Gibbs-White,MID,Nott'm Forest,7.0,83,1,11,64,37
Morgan Rogers,MID,Aston Villa,5.0,90,1,6,57,37
Moussa Diaby,MID,Aston Villa,0.0,0,0,0,65,37
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,2.6,90,1,1,48,37
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,61,37
Myles Lewis-Skelly,MID,Arsenal,2.5,90,1,3,45,37
Myles Peart-Harris,MID,Brentford,0.0,0,0,0,45,37
Naouirou Ahamada,MID,Crystal Palace,0.0,0,0,0,45,37
Nasser Djiga,DEF,Wolves,0.0,45,1,0,45,37
Nathan Aké,DEF,Man City,0.2,0,0,0,53,37
Nathan Broadhead,MID,Ipswich,0.2,19,0,1,49,37
Nathan Butler-Oyedeji,FWD,Arsenal,0.5,0,0,0,45,37
Nathan Collins,DEF,Brentford,5.2,90,1,1,46,37
Nathan Fraser,FWD,Wolves,0.0,0,0,0,45,37
Nathan Patterson,DEF,Everton,1.7,0,0,0,44,37
Nathan Wood-Gordon,DEF,Southampton,-0.5,59,1,0,39,37
Nathaniel Clyne,DEF,Crystal Palace,0.0,0,0,0,43,37
Nathaniel Phillips,DEF,Liverpool,0.0,0,0,0,40,37
Nayef Aguerd,DEF,West Ham,0.0,0,0,0,44,37
Neal Maupay,FWD,Everton,0.0,0,0,0,49,37
Neco Williams,DEF,Nott'm Forest,3.0,90,1,4,45,37
Nick Pope,GK,Newcastle,4.0,90,1,3,50,37
Niclas Füllkrug,FWD,West Ham,0.7,32,0,1,67,37
Nico González,MID,Man City,2.8,21,0,6,60,37
Nico O'Reilly,MID,Man City,1.2,0,0,0,49,37
Nicolas Jackson,FWD,Chelsea,0.0,0,0,0,77,37
Nicolás Domínguez,MID,Nott'm Forest,2.0,90,1,2,48,37
Nikola Milenković,DEF,Nott'm Forest,3.5,90,1,8,52,37
Noni Madueke,MID,Chelsea,2.2,90,1,3,60,37
Norberto Bercique Gomes Betuncal,FWD,Everton,5.0,90,1,2,48,37
Norberto Murara Neto,GK,Arsenal,0.5,0,0,0,41,37
Noussair Mazraoui,DEF,Man Utd,1.0,90,1,1,42,37
Nuno Herlander Simões Espírito Santo,AM,Nott'm Forest,4.7,0,0,8,11,37
Nélson Cabral Semedo,DEF,Wolves,2.2,45,0,0,45,37
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,40,37
Odsonne Edouard,FWD,Leicester,0.0,0,0,0,51,37
Odysseas Vlachodimos,GK,Newcastle,-0.5,0,0,0,42,37
Ola Aina,DEF,Nott'm Forest,1.5,90,1,2,52,37
Olabade Aluko,DEF,Leicester,0.0,0,0,0,40,37
Oleksandr Zinchenko,DEF,Arsenal,1.2,0,0,0,48,37
Oliver Glasner,AM,Crystal Palace,9.7,0,0,10,8,37
Oliver Skipp,MID,Leicester,1.0,2,0,1,47,37
Oliwier Zych,GK,Aston Villa,0.0,0,0,0,40,37
Ollie Scarles,DEF,West Ham,-0.5,0,0,0,40,37
Ollie Watkins,FWD,Aston Villa,5.3,85,1,5,90,37
Omar Marmoush,FWD,Man City,4.2,90,1,8,75,37
Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,45,37
Omari Giraud-Hutchinson,MID,Ipswich,2.2,90,1,2,52,37
Omari Kellyman,MID,Chelsea,0.0,0,0,0,43,37
Orel Mangala,MID,Everton,0.0,0,0,0,50,37
Oscar Bobb,MID,Man City,0.4,1,0,1,47,37
Pablo Sarabia,MID,Wolves,1.2,66,1,2,50,37
Pape Matar Sarr,MID,Spurs,1.5,52,1,1,47,37
Paris Maghoma,MID,Brentford,0.0,0,0,0,45,37
Pascal Groß,MID,Brighton,0.0,0,0,0,65,37
Patrick Dorgu,DEF,Man Utd,1.0,90,1,2,45,37
Patson Daka,FWD,Leicester,0.5,10,0,1,48,37
Pau Torres,DEF,Aston Villa,4.7,90,1,7,42,37
Paul Onuachu,FWD,Southampton,-0.3,0,0,0,49,37
Pedro Cardoso de Lima,DEF,Wolves,0.0,0,0,0,39,37
Pedro Lomba Neto,MID,Chelsea,3.2,90,1,3,61,37
Pedro Porro,DEF,Spurs,0.0,0,0,0,52,37
Pep Guardiola,AM,Man City,8.2,0,0,9,15,37
Pervis Estupiñán,DEF,Brighton,1.8,90,1,1,49,37
Phil Foden,MID,Man City,1.8,0,0,0,91,37
Philip Billing,MID,Bournemouth,0.0,0,0,0,48,37
Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,0,50,37
Radu Drăgușin,DEF,Spurs,0.0,0,0,0,43,37
Raheem Sterling,MID,Arsenal,0.8,0,0,0,67,37
Ramón Sosa,MID,Nott'm Forest,1.0,0,0,0,55,37
Rasmus Højlund,FWD,Man Utd,3.2,90,1,2,69,37
Rayan Aït-Nouri,DEF,Wolves,3.5,90,1,0,51,37
Raúl Jiménez,FWD,Fulham,5.2,90,1,9,53,37
Reece James,DEF,Chelsea,3.2,90,1,10,48,37
Reiss Nelson,MID,Fulham,0.0,0,0,0,50,37
Remi Matthews,GK,Crystal Palace,0.0,0,0,0,39,37
Remy Rees-Dottin,FWD,Bournemouth,-0.5,0,0,0,45,37
Renato Palma Veiga,MID,Chelsea,0.0,0,0,0,44,37
Rhys Williams,DEF,Liverpool,0.0,0,0,0,40,37
Ricardo Barbosa Pereira,DEF,Leicester,0.4,26,0,1,41,37
Riccardo Calafiori,DEF,Arsenal,1.2,45,0,1,58,37
Richarlison de Andrade,FWD,Spurs,0.8,3,0,1,68,37
Rico Henry,DEF,Brentford,0.5,14,0,1,43,37
Rico Lewis,DEF,Man City,2.8,0,0,0,43,37
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,42,37
Robert Sánchez,GK,Chelsea,4.8,90,1,6,45,37
Robin Olsen,GK,Aston Villa,0.0,0,0,0,45,37
Rodrigo 'Rodri' Hernandez,MID,Man City,0.4,7,0,1,62,37
Rodrigo Bentancur,MID,Spurs,0.2,16,0,1,49,37
Rodrigo Martins Gomes,MID,Wolves,2.5,80,1,2,51,37
Rodrigo Muniz Carvalho,FWD,Fulham,0.0,0,0,0,55,37
Romain Esse,MID,Crystal Palace,3.3,80,1,9,47,37
Romain Faivre,MID,Bournemouth,0.0,0,0,0,50,37
Roman Dixon,DEF,Everton,0.5,0,0,0,39,37
Romelu Lukaku Bolingoli,FWD,Chelsea,0.0,0,0,0,63,37
Roméo Lavia,MID,Chelsea,2.2,9,0,1,45,37
Ronnie Edwards,DEF,Southampton,0.0,0,0,0,39,37
Ross Barkley,MID,Aston Villa,0.7,2,0,1,52,37
Ross Stewart,FWD,Southampton,0.7,30,0,1,44,37
Ruairi McConville,DEF,Brighton,0.0,0,0,0,40,37
Ruben Filipe Marques Diogo Amorim,AM,Man Utd,3.0,0,0,0,8,37
Ruud van Nistelrooij,AM,Leicester,7.5,0,0,10,5,37
Ryan Christie,MID,Bournemouth,0.0,0,0,0,48,37
Ryan Fraser,MID,Southampton,-0.5,0,0,0,48,37
Ryan Gravenberch,MID,Liverpool,3.2,90,1,2,50,37
Ryan Manning,DEF,Southampton,1.0,0,0,0,43,37
Ryan Sessegnon,DEF,Fulham,3.2,10,0,1,42,37
Ryan Trevitt,MID,Brentford,0.0,0,0,0,44,37
Ryan Yates,MID,Nott'm Forest,1.5,1,0,1,48,37
Rúben Gato Alves Dias,DEF,Man City,6.5,90,1,2,55,37
Salah-Eddine Oulad M'hand,MID,Arsenal,0.5,0,0,0,45,37
Sam Johnstone,GK,Wolves,0.0,0,0,0,41,37
Sam Morsy,MID,Ipswich,1.8,87,1,2,48,37
Sam Szmodics,MID,Ipswich,0.0,0,0,0,57,37
Samuel Amissah,DEF,Fulham,0.0,0,0,0,40,37
Samuel Amo-Ameyaw,MID,Southampton,0.0,0,0,0,44,37
Samuel Edozie,MID,Southampton,0.0,0,0,0,49,37
Samuel Iling-Junior,MID,Aston Villa,0.0,0,0,0,54,37
Samuel Rak-Sakyi,MID,Chelsea,0.0,0,0,0,45,37
Sander Berge,MID,Fulham,1.0,45,1,1,50,37
Sandro Tonali,MID,Newcastle,4.0,90,1,2,55,37
Santiago Bueno,DEF,Wolves,0.5,0,0,0,43,37
Saša Kalajdžić,FWD,Wolves,0.0,0,0,0,48,37
Saša Lukić,MID,Fulham,0.9,90,1,2,48,37
Scott Carson,GK,Man City,0.5,0,0,0,39,37
Scott McTominay,MID,Man Utd,0.0,0,0,0,49,37
Sean Longstaff,MID,Newcastle,-0.3,0,0,0,44,37
Sean Neave,FWD,Newcastle,-0.5,0,0,0,45,37
Sepp van den Berg,DEF,Brentford,3.2,90,1,0,41,37
Sergio Reguilón,DEF,Spurs,0.2,73,1,1,41,37
Shea Charles,MID,Southampton,0.0,0,0,0,45,37
Shumaira Mheuka,FWD,Chelsea,0.0,0,0,0,45,37
Sil Swinkels,DEF,Aston Villa,0.0,0,0,0,40,37
Simon Adingra,MID,Brighton,1.8,64,1,2,51,37
Simon Rusk,AM,Southampton,2.3,0,0,0,5,37
Solly March,MID,Brighton,0.0,0,0,0,65,37
Somto Boniface,DEF,Ipswich,0.0,0,0,0,40,37
Son Heung-min,MID,Spurs,0.8,73,1,2,97,37
Spike Brits,GK,Man City,0.5,0,0,0,40,37
Stefan Bajčetić Maquieira,MID,Liverpool,0.0,0,0,0,45,37
Stefan Ortega Moreno,GK,Man City,0.5,0,0,0,52,37
Stephy Mavididi,MID,Leicester,0.0,0,0,0,50,37
Steven Benda,GK,Fulham,0.0,0,0,0,39,37
Sugawara Yukinari,DEF,Southampton,-0.5,0,0,0,42,37
Sven Botman,DEF,Newcastle,0.3,63,1,2,44,37
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,0.8,0,0,0,61,37
Séamus Coleman,DEF,Everton,1.0,17,1,1,43,37
Sékou Koné,MID,Man Utd,0.0,0,0,0,45,37
Sékou Mara,FWD,Southampton,0.0,0,0,0,50,37
Taiwo Awoniyi,FWD,Nott'm Forest,0.0,0,0,0,55,37
Tariq Lamptey,DEF,Brighton,-0.5,0,0,0,44,37
Tawanda Chirewa,MID,Wolves,0.0,0,0,0,45,37
Taylor Harwood-Bellis,DEF,Southampton,1.5,81,1,1,39,37
Thomas Frank,AM,Brentford,10.2,0,0,2,8,37
Thomas Partey,MID,Arsenal,2.8,90,1,3,49,37
